,is_iceberg,not_iceberg,id,inc_angle,min1,max1,std1,med1,mean1,laplace1,sobel0_1,sobel1_1,kurtosis1,skewness1,min2,max2,std2,med2,mean2,laplace2,sobel0_2,sobel1_2,kurtosis2,skewness2
749,1,0,5b7b88d2,38.8594,-31.424278,-10.746860999999999,2.1259461115583003,-21.705301,-21.91339809902222,25.119173049926758,87.26284790039062,77.19989776611328,0.7797026137022298,-0.35135266184806824,-34.6796,-20.239777,2.06376791586079,-25.966412,-26.241603670933337,26.840349197387695,83.2367935180664,74.30963897705078,0.1790188636356711,-0.43972304463386536
750,0,1,e74b4ac4,36.4569,-27.779999,14.669159,4.096584520609678,-16.754364,-16.33917291182222,29.7083797454834,117.54275512695312,165.0975341796875,10.267411580089904,2.35050892829895,-35.742611,-2.298364,3.5558697826076875,-25.370296,-24.994273684088892,26.148056030273438,107.56877899169922,119.09573364257812,8.824620086306593,2.206279754638672
751,0,1,1664c714,34.9664,-26.123585,3.9162600000000003,3.0377101122632286,-15.531182,-15.396701142577777,27.90100860595703,97.44584655761719,115.65859985351562,5.801980278352751,1.3297218084335327,-33.675098,-3.303247,3.157625081938193,-23.697359,-23.450758613688887,31.485654830932617,102.8504867553711,104.61131286621094,5.831990430086403,1.5660709142684937
752,1,0,7e452214,36.4845,-31.190998,5.283702,3.2225992422525547,-22.173185,-21.910021088,36.6267204284668,96.40973663330078,105.2937240600586,17.39080096439426,2.91627836227417,-32.876827,-11.090261,2.1210374555186955,-23.758581,-23.847101392177777,33.66513442993164,79.9971923828125,73.7572250366211,1.599446646853253,-0.02993878908455372
753,1,0,3b431e27,41.877,-33.001564,-0.5544549999999999,2.5736131207476314,-23.02766,-23.1277622336,31.98504638671875,105.28073120117188,91.03729248046875,9.690826998020647,1.248066782951355,-36.196106,-5.483168,2.375128629531684,-26.035616,-26.234508418488886,32.116668701171875,99.71895599365234,79.6333236694336,7.494238658072739,0.8064231276512146
754,0,1,81931bd9,37.486,-32.739948,-0.289261,2.704458170739882,-23.195148,-23.082037272177775,25.67496681213379,88.3869857788086,87.56251525878906,12.770908928240818,2.0264270305633545,-38.759026,-3.863031,2.711270273475513,-27.702126,-27.704038911644442,30.651227951049805,100.03741455078125,89.48212432861328,12.6931829309783,1.7603411674499512
755,0,1,c1737f6c,43.7924,-39.528137,-3.291675,2.9036986465871935,-29.06982,-29.082100580266665,44.240787506103516,104.14778137207031,107.1231689453125,15.152830833528704,2.1918561458587646,-41.109406,-15.355191,2.313472264996367,-29.515306,-29.682860233244444,41.431373596191406,94.01306915283203,83.40848541259766,2.172047559740065,0.046076685190200806
756,1,0,fc9548b6,40.7118,-33.756001,-6.122164,2.5726444263881434,-24.212343,-24.14249126808889,39.196163177490234,89.67939758300781,86.89185333251953,4.644646741628086,0.735433042049408,-39.777046,-17.170519,2.1467695129083304,-25.511063,-25.58977290844445,37.891571044921875,83.18276977539062,77.89944458007812,0.8568011588278246,-0.45961856842041016
757,0,1,65b52c55,41.205,-32.405838,7.56353,2.8476756505934113,-21.887184,-21.91975165671111,29.813838958740234,95.31568908691406,104.3809585571289,20.41466078321591,2.541132926940918,-36.242214,-3.778069,2.5294248427034365,-25.784294,-25.77785150204445,30.600847244262695,94.3207015991211,92.12407684326172,11.98980210691083,1.5942264795303345
758,0,1,f1b88228,38.1816,-25.796814,21.818012,3.4318309523531116,-15.114964,-14.882999151644444,31.051794052124023,112.02962493896484,148.1515350341797,20.655470359597352,2.745227575302124,-37.557625,5.292726,3.0333484960004045,-25.25276,-25.243541474133337,27.54276466369629,105.8910903930664,107.80310821533203,18.58749603522048,2.5046072006225586
759,1,0,9997020b,38.4755,-36.50724,-6.555377,2.651718895739749,-24.228691,-24.30840575217778,33.6922492980957,95.0643539428711,95.98351287841797,4.772944154062341,0.7599555253982544,-37.532204,-18.444397,2.217121021199401,-28.743,-28.926481684444447,39.11247634887695,79.34220886230469,85.13957977294922,0.7025982820469139,-0.37401339411735535
760,1,0,bcd498e2,44.6187,-37.002499,3.347466,3.3724399174243946,-25.236862,-24.91038755111111,32.58522033691406,101.20938110351562,111.8143081665039,15.498632287260296,2.617100477218628,-38.164566,-8.915553,2.6136066865436405,-28.619831,-28.49777437226667,35.607276916503906,104.83305358886719,88.65708923339844,7.104739311548322,1.113584041595459
761,1,0,f813adbc,39.5835,-34.621758,5.747362,3.632751312231431,-25.08205,-24.822156516977778,35.541011810302734,101.40299987792969,129.9755096435547,19.90677548573838,3.368842840194702,-37.390263,-12.224062,2.3083955220440022,-26.823399,-26.89558921368889,29.164846420288086,98.33497619628906,86.36844635009766,2.0569412872869375,0.042061127722263336
762,0,1,36f28ec6,41.0513,-30.724358,-1.635197,2.4675261121890686,-20.367701,-20.434556010133335,32.14952850341797,89.0350341796875,103.9010238647461,4.636376124844987,0.5696879029273987,-37.270599,-12.045096,2.3265444619167277,-25.788347,-25.79889792871111,34.54850387573242,88.011474609375,89.08648681640625,2.4732557665272363,0.11849440634250641
763,0,1,c92d0ced,0.0,-37.084354,17.269878,6.461114003425228,-24.514458,-22.835504369955558,34.49434280395508,120.91455841064453,132.76853942871094,9.38110684536951,2.682645797729492,-39.58382,8.027862,5.317903731651055,-29.569138,-28.470951740977778,37.56304931640625,121.9448013305664,120.7227554321289,11.637035542366679,2.9227774143218994
764,1,0,dbde12c0,37.6875,-35.633842,13.461452,4.653531185772197,-21.487017,-20.90144783822222,43.87910461425781,104.18888854980469,122.55352020263672,13.190043487979853,2.843163251876831,-36.549706,-2.865659,2.9701759754748354,-27.00906,-26.885881105599996,37.87217712402344,92.6259765625,101.82746887207031,10.147612733273835,2.021277904510498
765,1,0,56f59b5b,40.7177,-35.335098,0.43955099999999997,3.2369544503095793,-22.871931,-22.718029182577776,40.46179962158203,100.65357971191406,102.41926574707031,10.00594320756919,1.9763826131820679,-35.336525,-9.018544,2.3126782834162247,-24.965652,-24.997470168000003,38.03554916381836,85.7312240600586,76.80896759033203,3.1042302175671415,0.312749445438385
766,1,0,ef6d734e,34.4721,-27.99807,-0.8704729999999999,2.708205415046064,-17.368849,-17.314003244266665,34.87177658081055,91.99569702148438,86.2992172241211,3.2948121455389616,0.759148359298706,-34.376377,-8.991343,2.4906760204879346,-25.587587,-25.639678195733335,40.84371566772461,82.6219482421875,76.82256317138672,5.3013051126686275,0.9770116806030273
767,1,0,707c2bb1,38.0144,-31.525869,-3.568127,2.572667158113651,-21.631163,-21.66387597191111,25.032047271728516,85.86966705322266,88.4465103149414,5.433605366582864,0.9626592993736267,-35.6105,-11.581207,2.342718789308456,-26.362778,-26.53064841653333,26.630599975585938,93.29966735839844,79.7156753540039,2.0161495485864487,0.20695799589157104
768,1,0,ad9b5269,38.4752,-32.65155,-6.756215,2.3699397033231295,-22.133125,-22.246253948977778,33.36241912841797,87.06659698486328,85.14053344726562,3.0361294486537806,0.30884602665901184,-37.51025,-20.456902,2.0948284827839623,-27.275904,-27.49822447235556,33.83084487915039,78.92943572998047,74.79924774169922,0.2906814158205733,-0.3875703811645508
769,0,1,2f2975c0,34.9664,-25.841902,17.920719,3.9970415025679964,-16.116608,-15.637120432533335,29.23086166381836,131.08970642089844,117.62966918945312,14.28417659936812,2.980578899383545,-33.66198,4.931839,3.822542745804523,-24.119625,-23.644046286222224,35.49510955810547,140.71908569335938,107.8501968383789,12.81082032891608,2.7935502529144287
770,1,0,19c2b122,39.2325,-33.226238,-0.20845899999999998,3.648584210621687,-21.525871,-21.237035007466666,36.94210433959961,96.47366333007812,103.50604248046875,2.948961636279879,0.9428694844245911,-39.940708,-10.745997,2.6264864945951354,-26.878601,-26.798621812799997,36.109859466552734,83.20124053955078,82.87123107910156,4.395910245595952,0.762701153755188
771,0,1,8ee7101e,44.4826,-34.23481,6.715078,3.9171226014222764,-24.17952,-23.691264339555556,34.903072357177734,98.339599609375,189.02755737304688,14.320332164277506,2.9159412384033203,-38.160461,-2.700851,3.1740970363276797,-28.21332,-28.014730726399996,35.628395080566406,106.13885498046875,147.39028930664062,12.554917712547645,2.401669502258301
772,1,0,8eb02ce0,33.6511,-22.855083,12.993535,2.9668665055578582,-12.413807,-12.325803849066666,37.16331100463867,100.22920227050781,105.5423812866211,8.076761951033227,1.419962763786316,-33.830914,-3.937651,2.5292129154919003,-22.851942,-22.826003873599998,39.1193733215332,86.96117401123047,84.03112030029297,5.505316589362458,0.9574962258338928
773,0,1,0c4dee0f,34.0352,-30.926109,20.241692,3.5172150200004215,-17.651554,-17.476141178311114,29.452070236206055,113.47523498535156,127.62813568115234,21.33439177542584,2.9388041496276855,-36.945965,0.8968889999999999,2.9705553785137297,-24.21019,-24.119180547022218,30.489849090576172,97.1442642211914,98.437255859375,12.646007268361863,2.229990243911743
774,0,1,d74b6f76,42.6356,-32.31255,-7.557745,2.2799133801928013,-22.978973,-23.108761592533334,26.329200744628906,89.26312255859375,90.85002899169922,2.008001849682593,-0.01906415820121765,-41.255665,-18.843172,2.133643064040811,-28.78833,-28.744765390399998,33.03450393676758,97.6248550415039,68.55841827392578,0.7632037601759287,-0.3988254964351654
775,1,0,66f454c8,44.6201,-33.476948,3.0549,4.384036398740431,-23.239443,-22.59872999128889,38.76945877075195,114.55768585205078,173.24925231933594,7.50500161703218,2.1960513591766357,-43.01889,-10.003876,2.9828921572281786,-28.213251,-28.16141799786666,36.04500198364258,99.715087890625,109.33932495117188,6.031157537383123,1.4243788719177246
776,0,1,b950ff96,40.4476,-33.800835,-1.282664,2.6528461930585188,-24.503147,-24.563083740977778,28.043672561645508,91.08222961425781,112.99298095703125,12.10137269013691,1.687690258026123,-38.481628,-4.018789,2.4692262737316653,-27.423155,-27.403157414222218,29.325271606445312,94.10696411132812,97.78108978271484,10.7004027552335,1.2998250722885132
777,1,0,c7af9fff,33.6352,-27.727898,1.4839609999999999,3.536220259129515,-17.141987,-16.812519767644442,36.75917434692383,103.26081848144531,95.79495239257812,3.3141177033308615,1.156282663345337,-35.202236,-8.209842,3.0592163304990514,-25.658707,-25.41304568053333,43.20055389404297,91.3608627319336,91.6273193359375,4.788874289944004,1.3599282503128052
778,1,0,13acab66,39.9784,-33.868134,1.596143,3.550351517105323,-22.9881,-22.661832659555554,40.87103271484375,100.03048706054688,107.4012680053711,9.679657149829643,2.070753812789917,-36.369457,-7.741331,2.6019514803290367,-27.154467,-27.17606589368889,37.99254608154297,88.00897979736328,88.0903091430664,8.483283415486106,1.3931182622909546
779,0,1,6840d35d,39.6531,-22.797447,14.053875,3.5339673499264785,-12.178569,-11.936733748977776,31.663671493530273,105.18875885009766,172.7986602783203,8.840620760193929,1.938798189163208,-34.639503,0.18409599999999998,3.6603798231610907,-24.339199,-23.944099508622227,29.925138473510742,94.68302154541016,151.3227081298828,11.271504740024977,2.57197642326355
780,0,1,73974fa2,45.2653,-34.166077,-0.05987000000000001,2.753622019332977,-24.361904,-24.194917630399996,37.221683502197266,98.93795776367188,107.03369903564453,14.961962216066887,2.0818538665771484,-34.992516,-11.074561,2.2212137619209074,-25.744097,-25.78894264746667,36.142276763916016,87.31766510009766,74.56134033203125,2.535678497504396,0.103675477206707
781,0,1,39a88042,34.1216,-23.776609,17.95862,3.374376336810219,-13.95131,-13.686765604977777,28.268205642700195,122.02349090576172,131.3170928955078,14.284072747115815,2.367699146270752,-35.202576,-0.26602000000000003,3.5113266676696426,-24.664761,-24.41373519502222,34.17270278930664,116.89826965332031,96.14136505126953,13.172409330035677,2.6437652111053467
782,1,0,7572e27e,43.9459,-33.506989,-9.33553,2.3655648029261966,-23.727863,-23.895346307733334,26.947782516479492,84.2773208618164,86.08509826660156,1.5738066632118617,-0.06405120342969894,-39.527588,-17.361752,2.2178977238358364,-29.072041,-29.36053851093333,33.98891067504883,95.76675415039062,75.42892456054688,0.8662437672248284,-0.2907698452472687
783,0,1,46cd533d,45.3654,-36.92572,-11.640144,2.347053692791603,-25.445326,-25.73956789084444,34.473731994628906,94.1955337524414,81.29375457763672,2.0043048162962,-0.05091887712478638,-36.925186,-20.834667,2.102024342351007,-26.359482,-26.58590809724444,34.9579963684082,91.65431213378906,69.80778503417969,0.31611032124386496,-0.44904980063438416
784,1,0,e90038aa,35.6588,-31.231592,-2.720418,2.537875925820448,-19.583914,-19.63495606168889,29.33846664428711,90.12276458740234,97.5093765258789,5.389717709286055,0.7924705147743225,-33.563313,-11.979958,2.232928585443252,-24.477745,-24.54539732035556,33.22938919067383,86.00509643554688,81.73564147949219,1.8897038090129952,0.10246272385120392
785,0,1,f38ddd0e,39.0346,-36.445839,-6.650865,2.328202379180049,-24.403851,-24.402204157511115,27.78896141052246,89.57769012451172,90.89461517333984,3.3042358945123107,0.17133133113384247,-38.628727,-12.989665,2.283213522442983,-28.683475,-28.814293718222217,31.78533363342285,94.49034118652344,87.07817077636719,2.1097930755355954,0.0029611741192638874
786,1,0,9ff92f2d,33.635,-31.991892,-2.288566,3.1827541989655304,-21.269979,-21.207469980977777,38.53458023071289,92.98947143554688,94.97584533691406,5.610073011923811,1.291266679763794,-34.494137,-12.326593,2.191832993234071,-24.481562,-24.695947720000003,41.148799896240234,80.31394958496094,75.33135223388672,1.4747073108145958,-0.12915490567684174
787,1,0,ff246b53,33.9978,-34.413467,-6.60291,2.381738376017777,-22.7458,-22.88619352551111,31.339500427246094,91.16999816894531,80.94609069824219,3.9204753587092567,0.3939038813114166,-35.997746,-15.575638,2.1627795740258895,-24.871332,-24.95361781528889,32.360694885253906,94.41152954101562,71.15402221679688,0.5567529488357916,-0.3817501962184906
788,0,1,43135317,43.8284,-45.594448,-18.615808,2.2611026703060335,-31.616295,-31.943030081600003,39.526004791259766,99.7852554321289,79.51934814453125,1.3413379467667932,-0.36658138036727905,-41.15786,-25.308397,2.1466480427284824,-31.056107,-31.4523969104,36.59620666503906,92.57243347167969,72.53091430664062,0.5424059658734164,-0.48723265528678894
789,0,1,c0dc98a5,32.2567,-27.99564,3.304456,2.6142969694424987,-15.629663,-15.694215976533332,22.544057846069336,95.34595489501953,100.11715698242188,6.552302785731515,0.9330822229385376,-34.713417,-7.321486,2.276029800956566,-25.171329,-25.29279933688889,27.985618591308594,91.79148864746094,69.57968139648438,5.056659863671857,0.6297471523284912
790,1,0,4e7a22f6,31.0434,-20.189686,11.101076,3.2332261346675377,-11.16428,-10.9349565168,33.960689544677734,105.27559661865234,113.622314453125,4.993324628064603,1.2813066244125366,-31.709553,-1.717182,3.106196032994297,-22.163998,-21.94712841831111,39.0106315612793,92.91913604736328,95.2656478881836,5.965786060247565,1.3997600078582764
791,0,1,93beaaaa,41.870400000000004,-33.673523,5.79598,2.906246725381963,-21.814442,-21.618003029155556,31.06663703918457,102.64698028564453,100.78739929199219,11.023286518177082,1.6722824573516846,-37.196194,-13.820257999999999,2.32630701292181,-27.652782,-27.59641986062222,32.340938568115234,97.46920013427734,77.1185073852539,2.2063609621045606,0.20865997672080994
792,0,1,2d0612ad,41.1289,-27.013977,11.848328,3.4963387048419765,-14.486763,-14.284079312355558,30.459484100341797,121.55762481689453,115.99446868896484,10.994390637694648,2.2575643062591553,-32.391079,3.416097,3.496280108896055,-23.057182,-22.711294584711112,31.950843811035156,111.08642578125,108.51480102539062,10.775738116554784,2.320507764816284
793,0,1,bc7a854a,42.4133,-31.148951,-8.342266,2.266985770779692,-21.786915,-21.83702225102222,26.718231201171875,88.2266616821289,95.07386779785156,1.4062530536455569,-0.010819769464433193,-39.666214,-18.32815,2.23843474084488,-28.38028,-28.435775088711107,33.25310516357422,98.42250061035156,78.41249084472656,0.8866199201266602,-0.29244258999824524
794,1,0,30081a03,38.0648,-32.100826,2.602043,2.6890318147915173,-21.135353,-21.115133991644445,26.482919692993164,93.86627960205078,95.11248779296875,10.082199202418296,1.5039851665496826,-37.560848,-13.965343,2.234422801475397,-26.993715,-27.094764064,27.294322967529297,89.10228729248047,78.13047790527344,1.4856805900776013,-0.049414247274398804
795,0,1,e8200704,41.088,-31.787479,2.88201,3.537029115587674,-23.053968,-22.75947009777778,32.56230926513672,95.3388671875,113.83233642578125,10.90187679407012,2.399976968765259,-37.248573,-2.802862,2.6535228391772088,-25.480083,-25.303855791822222,31.555696487426758,89.35317993164062,92.5361099243164,9.922804997176772,1.5679444074630737
796,1,0,d36924df,39.9844,-32.526119,-0.6745,2.597258809876548,-22.387135,-22.484835225422223,38.17734909057617,89.68419647216797,95.7740478515625,8.426596083799277,1.2398768663406372,-36.365578,-11.152863,2.1641082189191594,-26.822569,-27.031005025955558,35.32252883911133,80.5262222290039,74.66934204101562,2.6263028942470843,-0.06332333385944366
